ID,DATA_INICIO,DATA_FIM,VALOR_TOTAL,VALOR_EMPENHADO,DESCRICAO,STATUS,UF,MUNICIPIO,AREA,TIPO
10-80509-5,2/7/2010,22/8/2010,8000,NA,"MANTER APOIO AS PESSOAS INFECTADAS PELO HIV/AIDS E FAMILIARES,EM CAMPINA GRANDE,EM ATENDIMENTO AO PROJETO ESTRATÉGICO COM APROVADO PELO PAM - PROGRAMA DE AÇÕES E METAS - ESTADUAL/2010,EM CONSONÂNCIA COM O PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTEMENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80508-7,2/7/2010,28/1/2011,35500,NA,"PRESTAR ASSISTÊNCIA AS PESSOAS PORTADORAS QUE VIVEM E/OU CONVIVEM COM HIV/AIDS,ATRAVÉS DO PROJETO DE BEM COM A VIA - 2010,APROVADO PELO PAM - PROGRAMA DE AÇÕES E METAS - ESTADUAL 2010,EM CONSONÂNCIA COM O PLANO DE TRABALHO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80474-9,2/7/2010,31/12/2010,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80459-5,29/6/2010,31/12/2010,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80458-7,2/7/2010,31/12/2010,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80451-0,22/6/2010,16/3/2011,7500,NA,PRSTAR ASSISTÊNCIA AS PESSOAS PORTADORAS QUE VIVEM E/OU CONVIVEM HIV E AIDS EM CONSONÂNCIA COM OPLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INEPENDENTEMENTE DE TRANSCRIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80446-3,22/6/2010,7/6/2011,132600,NA,"MANUTENÇÃO DO CENTRO ELOHIM DE EQUOTERAPIA E HIPISMO,NA CIDADE DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80442-1,18/6/2010,31/12/2010,79500,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA ZONA RUBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80431-5,18/6/2010,31/12/2010,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80411-1,17/6/2010,31/12/2010,68500,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80370-0,10/6/2010,31/7/2010,115122,NA,AQUISIÇÃO DE MAQUINÁRIO PROFISSIONAL PARA LAVANDERIA DO INSTITUTO.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80369-6,10/6/2010,31/1/2011,78750,NA,MANUTENÇÃO DA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80365-3,9/6/2010,31/7/2011,630000,NA,AQUISIÇÃO DE MEDICAMENTOS PARA PACIENTES ACOMETIDOS OU PORTADORES DE CÂNCER EM TRATAMENTO QUIMIOTERÁPICO.,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80363-7,8/6/2010,31/5/2012,0,NA,CONCESSÃO DE ESTAGIO CURRICULAR,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80301-7,26/5/2010,30/3/2011,712000,NA,"REFORMA DO TEATRO MUNICIPAL SEVERINO CABRAL,NO MUNICIPIO DE CAMPINA GRANDE/PB",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80298-3,26/5/2010,31/12/2010,78750,NA,"TRATAR E ASSISTIR DEPENDENTES QUÍMICOS DE ÁLCOOL E OUTRAS DROGAS,DO SEXO MASCULINO COM FAIXA ETÁRIA DOS 18 AOS 70 ANOS,EM REGIME DE INTERNATO AJUDANDO A REINTEGRÁ-LOS Á FAMÍLIA E A SOCIEDADE.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80295-9,26/5/2010,31/12/2010,36750,NA,"MANUTENÇÃO DO PROGRAMA DE ATENDIMENTO DE CRIANÇAS E ADOLESCENTES VIVENDO EM SITUAÇÃO DE RISCO SOCIAL E PESSOAL,SEMI-INTERNAS NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80293-2,26/5/2010,30/6/2011,126000,NA,"ASSISTÊNCIA AOS IDOSOS INTERNOS,ATRAVÉS DA ALIMENTAÇÃO,HIGIENE E LIMPEZA,ALÉM DO CUIDADO MÉDICO,DANDO POSSIBILIDADE DE UMA VIDA DIGNA.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80292-4,26/5/2010,31/1/2011,75600,NA,"ATENDIMENTO ÀS CRIANÇAS E ADOLESCENTES PROVINDOS DE FAMÍLIAS QUE VIVEM PRATICAMENTE ABAIXO DA POBREZA,DANDO OPORTUNIDADE DE CONTINUAR AS SUAS ATIVIDADES,PROMOVENDO PARA O EXERCÍCIO DA CIDADANIA.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80291-6,26/5/2010,31/10/2011,63000,NA,"COMPRA DE PRODUTOS ALIMENTÍCIOS PERECÍVEIS E NÃO PERECÍVEIS,MATERIAL DE LIMPEZA,ALÉM DE MATERIAL PEDAGÓGICO,VISANDO O ATENDIMENTO À CLIENTELA MATRICULADA NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80287-8,25/5/2010,19/6/2010,18000,NA,"FORNECER REFEIÇÕES A SER SERVIDAS AOS PARTICIPANTES DO I ENCONTRO NACIONAL DE CASAS DE APOIO EM HIV E AIDS,EM CONSONÂNCIA COM PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTEMENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80189-8,12/5/2010,31/12/2010,959424,NA,"ASSISTÊNCIA EDUCACIONAL A 263 (DUZENTOS E SESSENTA E TRÊS) JOVENS CARENTES,ATRAVÉS DE CURSOS PROFISSIONALIZANTES NAS ÁREAS DE ELETRÔNICA,SAÚDE,TELECOMUNICAÇÃO,INFORMÁTICA E TURISMO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80099-9,17/4/2010,13/4/2015,0,NA,"CONCESSÃO DE ESTÁGIO CURRICULAR  OBRIGATÓRIO A ALUNOS REGULARMENTE MATRICULADOS NOS CURSOS TÉCNICOS E DE GRADUAÇÃO MINISTRADOS PELA UEPB,CAPACITANDO-OS PARA O MERCADO DE TRABALHO.",NA,PB,CAMPINA GRANDE,NA,Convenio
10-80084-1,15/4/2010,3/3/2012,0,NA,CONCESSÃO DE ESTÁGIOS SUPERVISIONADOS A ESTUDANTES DE CURSO SUPERIOR DO CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO - CESED/FACISA/FCM,NA,PB,CAMPINA GRANDE,NA,Convenio
10-80027-1,18/2/2010,8/4/2010,174000,NA,"O PRESENTE CONVÊNIO TEM POR OBJETIVO REPASSAR RECURSOS FINANCEIROS VISANDO APOIAR A REALIZAÇÃO DO EVENTO DENOMINADO XII ENCONTRO PARA A CONSCIÊNCIA CRISTÃ A SER REALIZADO DURANTE O PERÍODO DE 10 A 16 DE FEVEREIRO DE 2010,NA CIDADE DE CAMPINA GRANDE-PB,CONSOLIDANDO ASSIM,OS EVENTOS TURÍSTICOS-CULTURAIS NO MUNICÍPIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80485-4,17/12/2009,3/6/2010,20560.7,NA,"PRESTAR ASSISTÊNCIA ÀS PESSOAS PORTADORAS QUE VIVEM E/OU CONVIVEM COM HIV/AIDS,ATRAVÉS DO PROJETO PROMOVENDO E INTERIORIZANDO AS AÇÕES DE PEVENÇÃO COM AS PROFISSIONAIS DO SEXO,EM CONSONÂNCIA COM PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80427-7,3/12/2009,31/12/2009,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR PARA ALUNOS RESIDENTES NA ZONA RURAL MATRICULADOS NAS ESCOLAS ESTADUAIS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80426-9,3/12/2009,31/12/2009,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR PARA ALUNOS RESIDENTES NA ZONA RURAL MATRICULADOS NA ESCOLAS ESTADUAIS DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80419-6,28/11/2009,19/5/2010,30840.11,NA,"PRESTAR ASSISTÊNCIA ÀS PESSOAS PORTADORAS QUE VIVEM E/OU CONVIVEM COM AIH/AIDS,ATRAVES DO PROJETO HUMANIZANDO A VIDA POSITIVA,EM CONSONÂNCIA COM O PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80402-1,21/11/2009,31/12/2009,60387.43,NA,"REFORMA NAS INSTALAÇÕES DO PRÉDIO DA CASA DO MENINO,LOCALIZADA NA CIDADE DE CAMPINA GRANDE-PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80374-2,4/11/2009,30/4/2012,0,NA,"TEM POR OBJETIVO FORMALIZAR JUNTO A INSTITUIÇÃO DE ENSINO,UNIÃO DE ENSINO SUPERIOR DE CAMPINA GRANDE - UNESC E O PROGRAMA ESTADUAL DE ORIENTAÇÃO E DEFESA DO CONSUMIDOR - PROCON/PB,AS CONDIÇÕES BÁSICAS PARA REALIZAÇÃO DE ESTÁGIO CURRICULAR E EXTRACURRICULAR DOS ALUNOS REGULARMENTE MATRICULADOS A PARTIR DO SEXTO PERÍODO DO CURSO DE DIREITO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80373-4,4/11/2009,30/4/2011,0,NA,"TEM POR OBJETIVO FORMALIZAR JUNTO A INSTITUIÇÃO DE ENSINO,CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO - FACISA,E PROGRAMA ESTADUAL DE ORIENTAÇÃO E DEFESA DO CONSUMIDOR - PROCON/PB,AS CONDIÇÕES BÁSICAS PARA REALIZAÇÃO DO ESTÁGIO CURRICULAR E EXTRACURRICULAR DOS ALUNOS REGULARMENTE MATRICULADOS A PARTIR DO SEXTO PERÍODO DE DIREITO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80362-9,23/10/2009,31/12/2009,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80353-0,21/10/2008,14/4/2010,30739.85,NA,"PRESTAR ASSISTÊNCIA AS PESSSOAS PORTADORAS QUE VIVEM E/OU CONVIVEM COM HIV E AIDS,ATRAVES DO PROJETOCRESCENDO DE BEM COM A VIDA,EM CONSONÂNCIA COM O PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80351-3,21/10/2008,17/9/2010,64674,NA,"CONTINUAÇÃO DOS PROJETOS FELIZ CIDADANIA E INCLUSÃO SOCIAL PELA PROFISSIONALIZAÇÃO,PARA SERVIÇOS PRESTADOS AS PESSOAS CARENTES,PORTADORAS DO HIV/AIDS QUE UTILIZAM A CASA DE APOIO DA INSTITUIÇÃO,EM CONSONÂNCIA COM O PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTEMENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80350-5,21/10/2008,14/4/2010,30839.6,NA,"CONTRIBUIR COM A MELHORIA DA QUALIDADE DE VIDA DE PESSOAS VIVENDO E CONVIVENDO COM HIV E AIDS DE CAMPINA GRANDE E CIDADES DE CIRCUNVIZINHAS,ATRAVES DO PROJETO MERCADO DE TRABALHO E QUALIFICAÇÃO PROFISSIONAL,EM CONSONANCIA COM PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80342-4,15/10/2009,31/12/2009,100000,NA,"CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA,EM REGIME DE PARCERIA,ENTRE AS PARTES CONVENENTES,VISANDO FOMENTAR A FIDELIZAÇÃO DOS CLIENTES VAREJISTAS DA CIDADE DE CAMPINA GRANDE  PB,ATRAVÉS DO PROJETO CARTÃO CDL GANHE MAIS EM CAMPINA.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80308-4,17/9/2009,1/8/2014,0,NA,CONCESSÃO DE ESTÁGIOS OBRIGATÓRIOS E NÃO OBRIGATÓRIOS PELA SUDEMA A NO MÁXIMO 40 ESTUDANTES DA UEPB,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80303-3,17/9/2009,21/10/2009,7500,NA,"AQUISIÇÃO DE GENEROS ALIMENTÍCIOS,EQUIPAMENTOS,MÓVEIS E SERVIÇO TÉCNICO DE PROFISSIONAL ESPECIAIZADOS (ASSISTENTE SOCIAL E AUXILIAR DE ENFERNAGEM),PARA CONTINUAÇÃO DOS SERVIÇOS PRESTADOS AS PESSOAS CARENTES,PORTADORAS DO HIV/AIDS,QUE UTILIZAM A CASA DE APOIO DA INSTITUIÇÃO,EM CONSONÂNCIA COM PLANO DE TRABALHO QUE INTEGRA O CONVÊNIO INDEPENDENTE DE TRANSCRIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80301-7,17/9/2009,15/6/2010,96000,NA,"A MANUTENÇÃO DO CENTRO ELHOIM DE EQUOTERAPIA E HIPISMO - CEEQ,NA CIDADE DE CAMPINA GARANDE,NESTE ESTADO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80283-5,4/9/2009,30/10/2009,456700,NA,"REPASSAR RECURSOS FINANCEIROS VISANDO APOIAR A REALIZAÇÃO DO EVENTO DENOMINADO CAMPINA POP ROCK,QUE ACONTECERÁ NO PERIODO DE 09 A 11 DE OUTUBRO DE 2009,EM CAMPINA GRANDE-PB,CONSOLIDANDO ASSIM OS EVENTOS TURÍSTICOS E CULTURAIS NO MUNICÍPIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80261-4,27/8/2009,30/10/2009,183889.2,NA,"CONGREGAÇÃO DE ESFORÇOS PARA A REALIZAÇÃO DA 47A. EXPAPI NA CIDADE CAMPINA GRANDE,NO PERÍODO DE 30.08.2009 A 06.09.2009.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80249-5,25/8/2009,31/12/2009,86849,NA,REFORMA NAS INSTALAÇÕES DA LAVANDERIA DO INSTITUTO SÃO VICENTE DE PAULO.,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80244-4,15/8/2009,10/10/2009,35000,NA,"O FORNECIMENTO DE REFEIÇÕES POR OCASIÃO DO III ENCONTRO NACIONAL DA RNP+BRASIL,NESTE ESTADO",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80234-7,8/8/2009,15/9/2009,7500,NA,O REFPASSE FINANCEIRO AO PROJETO CASA DE APOIO DE CRIANÇAS E ADOLESCENTES VIVENDO COM HIV/AIDS.,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80213-4,24/7/2009,31/12/2009,50400,NA,"MANUTENÇÃO DO PROGRAMA DE ATENDIMENTO DE CRIANÇAS E ADOLESCENTES VIVENDO EM SITUAÇÃO DE RISCO SOCIAL E PESSOAL,SEMI-INTERNADAS NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80167-7,7/8/2009,28/2/2010,630000,NA,"AQUISIÇÃO DE MEDICAMENTOS PARA PACIENTES ACOMETIDOS OU PORTADORES DE CÂNCER,EM TRATAMENTO QUIMIOTERÁPICOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80148-1,11/6/2009,31/12/2009,100800,NA,"MANUTENÇÃO DOS PROGRAMAS,VISANDO ATENDIMENTO À CLIENTELA ASSISTIDA NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80141-3,11/6/2009,31/12/2009,63000,NA,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PERECÍVEIS E NÃO PERECÍVEIS,ALÉM DO MATERIAL PEDAGÓGICO,VISANDO O ATENDIMENTO DA CLIENTELA MATRICULADA NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80137-5,4/6/2009,31/12/2009,959424,NA,"ASSISTÊNCIA EDUCACIONAL DE 263 (DUZENTOS E SESSENTA E TRÊS) JOVENS CARENTES,ATRAVÉS DE CURSOS PROFISSIONALIZANTES NAS ÁREAS DE ELETRÔNICA,SAÚDE,TELECOMUNICAÇÕES,INFORMÁTICA E TURISMO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80136-7,11/6/2009,31/12/2009,126000,NA,"MANUTENÇÃO DO INSTITUTO SÃO VICENTE DE PAULO,LOCALIZADO NO MUNICÍPIO DE CAMPINA GRANDE.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80135-9,11/6/2009,12/5/2010,126000,NA,MANUTENÇÃO DA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
09-80134-1,28/5/2009,31/12/2009,100800,NA,"MANUTENÇÃO DE PROGRAMA,VISANDO ATENDIMENTO À CLIENTELA ASSISTIDA NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80111-1,NA,31/3/2009,105000,NA,"REPASSAR RECURSOS FINANCEIROS VISANDO APOIAR A REALIZAÇÃO DO EVENTO DENOMINADO 18º ENCONTRO DA NOVA CONSCIÊNCIA,QUE ACONTECERÁ NOS DIAS 20 A 24 DE FEVEREIRO DE 2009,NO MUNICÍPIO DE CAMPINA GRANDE-PB,CONSOLIDANDO ASSIM OS EVENTOS TURÍSTICOS E CULTURAIS NO MUNICÍPIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80018-2,11/2/2009,31/3/2009,33000,NA,"REPASSAR RECURSOS FINANCEIROS VISANDO APOIAR O EVENTO DENOMINADO CARNAVAL FOLIA DE TODOS,QUE ACONTECERÁ DE 22 A 24 DE FEVEREIRO DE 2009,NO MUNICÍPIO DE CAMPINA GRANDE-PB,CONSOLIDANDO ASSIM UM EVENTO QUE APRESENTA APELO POPULAR COM PARTICIPAÇÃO DIRETA DAS COMUNIDADES LOCAL,REGIONAL E NACIONAL.",NA,PB,CAMPINA GRANDE,NA,Convenio
09-80010-7,7/2/2009,31/3/2009,170000,NA,"REPASSAR RECURSOS FINANCEIROS VISANDO APOIAR O EVENTO XI ENCONTRO PARA A CONSCIÊNCIA CRISTÃ,QUE ACONTECERÁ DE 18 A 24 DE FEVEREIRO DE 2009,NO MUNICÍPIO DE CAMPINA GRANDE-PB,CONSOLIDANDO ASSIM UM EVENTO QUE APRESENTA APELO POPULAR COM PARTICIPAÇÃO DIRETA DAS COMUNIDADES LOCAL,REGIONAL E NACIONAL.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90913-0,30/12/2008,22/2/2009,7500,NA,RECUPERAÇÃO DO TELHADO DA CASA DE APOIO CÉLIA BRECHÓ.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90889-3,13/12/2008,30/6/2011,10023191.91,NA,"TRANSFERÊNCIA  DA RESPONSABILIDADE PELA EXECUÇÃO DAS OBRAS DE CONSTRUÇÃO DO MUSEU DE ARTES ASSIS CHATEAUBRIAND NA CIDADE DE CAMPINA GRANDE,NESTE ESTADO",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90886-9,13/12/2008,4/12/2009,100800,NA,MANUTENÇÃO DA INSTITUIÇÃO QUE ATENDE ATUALMENTE A 220 (DUZENTOS E VINTE) PESSOAS CARENTES.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90882-6,11/12/2008,14/12/2008,30190,NA,REALIZAÇÃO DA XIV CORRIDA TELES ALBQUERQUE NA CIDADE DE CAMPINA GRANDE PB,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90879-6,6/12/2008,26/2/2011,433479.82,NA,"O REPASSE DE RECURSOS FINANCEIROS SOB FORMA DE SUBVENÇÃO SOCIAL DA SES PARA O IPCAN DE MODO A ASSEGURAR,NO TERMOS DO PLANO ANEXO,O ATENDIMENTO DE ONCOLOGIA PEDIATRICA NO MUNICÍPIO DE CAMPINA GRANDE,NESTE ESTADO.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90871-1,4/12/2008,10/11/2009,31531.2,NA,OBJETIVANDO A REALIZAÇÃO DE CURSOS PROFISSIONALIZANTES PARA A CAPACITAÇÃO DE MÃO-DE-OBRA INDUSTRIAL ÀS COMUNIDADES CARENTES DO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90857-5,25/11/2008,30/12/2008,220000,NA,"REPASSAR RECURSOS FINANCEIROS VISANDO APOIAR A REALIZAÇÃO DO PROJETO PRESÉPIO VIVO DO NATAL - 2008,UMA MONTAGEM DARAMTÚRGICA,INSPIRADA NA HISTÓRIA DO NASCIMENTO DE JESUS CRISTO,REALIAZDO NO MUNICÍPIO DE CAMPINA GRANDE-PB,NO PERIODO DE 19 A 25 DE DEZEMBRO DE 2008,CONSOLIDANDO ASSIM OS EVENTOS TURÍSTICOS CULTURAIS NO MUNICÍPIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90847-8,8/11/2008,4/11/2009,38400,NA,"DAR  APOIO TÉCNICO FINANCEIRO,PARA REALIZAÇÃO DO PROJETO CASA DE APOIO ESPERANÇA NO AMANHÃ .",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90837-1,28/10/2008,12/8/2009,50000,NA,REFORMA E EQUIPAMENTO DE 03 SALAS PARA MINISTRAR OFICINAS CULTURAIS E INSTALAÇÃO DE UMA BIBLIOTECA DESTINADAS A ATENDER A CRIANÇAS E JOVENS EM SITUAÇÃO DE RISCO SOCIAL.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90833-8,14/10/2008,22/9/2011,0,NA,ESTABELECER CONDIÇÕES INDISPENSÁVEIS À VIABILIZAÇÃO DE CONCESSÃO DE ESTÁGIOS CURRICULARES OBRIGATÓRIOS E ELETIVOS PARA ALUNOS REGULARMENTE MATRICULADOS E COM EFETIVA FREQÜÊNCIA NO CURSO DE ADMINISTRAÇÃO MINISTRADO PELA UEPB.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90828-1,2/10/2008,15/9/2011,0,NA,ESTABELECER CONDIÇÕES INDISPENSÁVEIS À VIABILIZAÇÃO DE CONCESSÃO DE ESTÁGIOS CURRICULARES OBRIGATÓRIOS E ELETIVOS PARA ALUNOS REGULARMENTE MATRICULADOS E COM EFETIVA FREQÜÊNCIA NO CURSO DE QUÍMICA INDUSTRIAL MINISTRADO PELA UEPB.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90820-6,20/9/2008,15/12/2008,110000,NA,"CONGREGAÇÃO DE ESFORÇOS ENTRE A SEDAP E SOCIEDADE RURAL DA PARAÍBA,PARA A REALIZAÇÃO DA 46A. EXPOSIÇÃO DE ANIMAIS E PRODUTOS INDUSTRIAIS A REALIZAR-SE EM CAMPINA GRANDE DE 17 A 21.09.2008.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90799-4,27/8/2008,17/7/2011,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES OBRIGATÓRIOS E ELETIVOS PARA ALUNOS REGULARMENTE MATRICULADOS NO CURSO DE GRADUAÇÃO EM COMUNICAÇÃO SOCIAL MINISTRADO PELA UEPB.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90795-1,27/8/2008,31/12/2008,30600,NA,CUSTEAR O TRNASPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90792-7,26/8/2008,31/12/2008,30600,NA,CUSTEAR O TRNASPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90791-9,26/8/2008,31/12/2008,30600,NA,CUSTEAR O TRNASPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90785-4,20/8/2008,12/6/2013,0,NA,PRESTAÇÃO DE SERVIÇOS ODONTOLÓGICOS A SERVIDORES DA UEPB CONTRATANTES DO SERVIÇO MEDIANTE PAGAMENTO COM DESCONTO EM FOLHA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90781-1,8/8/2008,31/10/2008,200000,NA,"APOIAR O PROJETO XXXIII FESTIVAL DE INVERNO DE CAMPINA GRANDE,EVENTO DE CULTURA E ARTES DEDICADO A DISCUTIR TEMAS VINCULADOS AO PROCESSO DE DESENVOLVIMENTO HUMANO,INCLUINDO,TAMBÉM O ECONÔMICO,DE 25 DE JULHO A 03 DE AGOSTO DO CORRENTE ANO,NA CIDADE DE CAMPINA GRANDE,CONFORME DISPOSIÇÃO DO DECRETO N° 24.770 DE DEZEMBRO DE 2003,ALTERADO PELO DECRETO N° 25.923,DE 24 DE MAIO DE 2005",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90776-5,26/7/2008,31/12/2008,45000,NA,REALIZAÇÃO DE CURSOS PROFISSIONALIZANTES PARA A CAPACITAÇÃO DE MÃO-DE-OBRA INDUSTRIAL ÀS COMUNIDADES CARENTE DO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90746-3,10/7/2008,30/11/2008,140000,NA,"PARTICIPAÇÃO DA SETDE NA CAMPANHA LIQUIDA CAMPINA GRANDE 2008,QUE REALIZAR-SE-Á NO MÊS DE JULHO DE 2008.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90736-6,8/7/2008,3/5/2009,40032,NA,"A TRANSFERÊNCIA DE RECURSOS FINANCEIROS NO MONTANTE DE R$ 40.032,00 (QUARENTA MIL E TRINTA E DOIS REAIS),DIVIDA EM 08 (OITO) PARCELAS DE R$ 5.004,00 (CINCO MIL E QUATRO REAIS). CONFORME PLANO DE TRABALHO.",NA,PB,CAMPINA GRANDE,NA,Convenio
